Inlet Air Temperature (°C),Inlet Air Humidity (%),Feed Flow Rate (mL/min),Atomization Pressure (bar),Coconut Milk Solids Content (%),Moisture Content of Dried Powder (%),Particle Size Distribution (μm)
218.2792142640335,58.0599114595344,62.4388355098558,8.207500667706864,19.117643699867465,2.716945038715418,93.01917808069841
165.50507154951003,71.99419421864732,68.87822302511165,13.530248114624442,19.075772953114637,3.556332184346623,88.69174883486478
213.68786040637605,64.39356377146254,193.91576957712914,10.95758940974068,12.242047663861221,1.0717103505252994,82.93151973856976
221.29628503645137,57.816385851357026,178.45903522709344,5.33440970567635,18.124223027338658,1.824803822667485,97.5008647757029
176.4623019609016,38.59871476639477,123.73674393555923,7.83444781679977,10.558018675221778,1.7404447881638356,76.52592226839575
162.43230431066257,61.38144796968845,104.54350546257254,15.67019021156648,13.850898454299745,1.68788619988264,73.07933705902246
162.51439365701276,78.15181092447963,93.96159095193056,13.244972730209941,12.94286287958359,3.9320508071000027,49.277039222512286
157.22055641644204,37.25859709383343,181.75663833750198,14.52470418686072,17.81555816541994,2.8554305889940106,22.562662557240184
190.48833085857783,37.95090717725612,109.10908134119884,13.130023470888549,14.954585336849554,4.466270961186778,58.874753761636995
174.56831408471527,66.0039065361942,114.47652887377734,11.516766447405612,14.855649027642382,3.9421588898146136,42.07706778750286
151.9252372629015,56.142017358819345,123.4374343884067,8.392653068451065,11.85791100286222,3.3905024402206387,88.31971980278895
192.20007462601205,35.87486339489075,148.9175096363189,7.916947695717825,14.281456599294447,3.96715665607192,83.5234770098329
214.181642765099,70.77694930514625,106.67830724705271,7.723210308312268,11.697630556059126,3.3160064752125935,86.9920997681426
205.15012337185448,31.659165013208685,126.70596291406436,10.877322221230553,15.217991999820416,3.518685275210362,51.37029142502109
219.55134239935617,50.378087007867045,52.06518994634844,9.095058382870839,14.04718032652043,2.0300336366309315,86.36078220631413
209.6886202872004,58.73033817944777,174.01356146676747,8.965912417564287,14.494404484701946,3.710504322352254,87.3206263149719
175.17961072321378,73.98118889162714,194.84765543361675,9.496048374981054,19.91530003650637,3.268151697188709,42.043053232614625
163.1591135405381,58.920785447798806,58.79724603066956,12.404720670111608,18.75203450960649,1.609804672765601,72.14618072613148
233.51170911892217,32.558361994957345,110.56246387331568,15.89074639404118,19.285559058323294,2.5821134312203475,95.98967105493891
181.49382981659474,40.23940650103043,134.38888330347265,19.835473785742714,15.190720405169657,3.555951829261396,31.946217721517343
248.51627957330288,36.09066380575737,88.59758862728519,6.962175016741821,15.418380971113162,1.872486917346055,76.47804981874918
219.66708803355948,71.54492561179835,125.35162364956221,7.389041319117451,12.445875187606905,2.25624202160687,18.509921793616996
202.17404173610583,58.01381991812819,93.07621189232682,11.10717377226769,16.2644998213454,2.704874208658217,24.76007627078392
249.116794554024,40.75824212950396,149.35685329826185,9.390465149952636,15.887480521136293,2.0723752753896414,59.25706427603728
242.51348264706257,76.79165025639723,142.94769634220575,12.837937149310672,17.15771100119919,3.537219792322559,74.00032700299839
158.559703189075,75.97073268295323,190.1586207158639,17.497861522047053,15.701051799952054,3.472302984666376,24.998383690586106
182.5634576721634,58.1820735355086,179.06357043007137,14.373030957276521,18.748928146903687,3.100795783990002,51.20802215019599
170.90803145694682,31.976114336541716,165.08586881296839,11.20396678229904,17.63942092046692,1.2418944860790684,77.21923771463621
161.17432369164194,61.98829918702762,112.85320672528717,5.540592909129712,19.788395316044998,1.7327417511375929,26.61364135138487
200.59783591546602,69.259637522546,177.48693205967317,13.247180404971658,10.206676312067021,2.8483043320975323,25.0636516819909
243.53738475807532,55.499996383002795,54.142195724076636,19.093590396339813,16.643715638773184,1.5273794504931169,45.486406181463195
203.49844452505272,31.848235988598233,52.871335023441,10.92741119490414,14.804654255070668,1.0449831320567782,40.95268649368403
217.16203817345558,47.38233884688444,162.615820545113,10.503714615376879,15.01398452032884,1.922998728478606,38.54322478259175
225.76711482891858,71.1054135748113,72.98540663106763,11.044448733963034,17.51728798750109,1.604400811467817,35.700650703522044
151.63249424404,38.609866524992015,80.82010975109957,14.108427213546317,12.426147862021473,1.5384989663478486,37.944967381180064
237.9745744881357,53.430455071783044,144.639226113877,8.906945736728456,17.256178419303787,3.1387101457123503,96.22210895097594
247.28807955402215,70.26841305435609,129.17732555831543,10.87217725598508,11.231111393851462,1.239013933565031,97.15474977656339
209.07997890100194,40.57119850044904,141.80898489540846,11.763920578454067,19.42622854030932,4.611612851770421,94.85852282403187
249.80768456245795,51.94580870749657,140.36029180661865,9.716414552775687,19.441298779595293,1.1436145435289276,65.73322657065393
174.5612686937331,53.082917969597,174.9976457996454,15.759518461505092,14.054599053759057,3.890477509563173,15.733270389252436
159.3786429087767,39.8908798038884,53.61622942960046,18.234380899246048,18.827350307077932,3.332551265693909,34.35866470605995
213.40091829271879,64.26648156984174,114.44792214642733,10.381357610098451,17.777052992413754,4.6828953610600585,41.88066447938805
187.16459617376364,66.10152873751878,88.64369280228215,8.063241742982076,16.52299628410469,4.400714562273867,50.695768086940376
165.01597758618175,30.238776892583736,101.08410698628559,5.095927730552462,18.215655491473406,4.630546594317386,67.02355904446884
154.61189773019225,73.61126213313732,121.34526904683247,11.650718786825179,18.86045502403845,1.5180111636015385,80.87538660065293
203.8318019995915,50.02880924050522,119.8738000317284,19.04272555840239,15.892155077411392,2.0436811766583354,49.78695603274797
248.48370905568152,30.31754034018495,175.7896391197759,9.181815367908955,18.77411732663877,3.1728093415784153,90.11424580317694
168.33294232154904,46.15192692781367,179.02277433465048,9.256383616729273,13.01611226637603,2.895110992801862,99.33761901297576
182.65437531991765,39.358845358830095,61.79015042435404,7.881767281191362,12.320150023821071,1.96025247541177,96.15867310223874
233.45438718055598,42.14350965960905,93.92615059752598,7.419335330059415,19.90476169842602,1.1397655744466952,18.93942681681364
189.19615765264115,41.42172044391366,106.36270437873391,9.265667080024986,12.885990556296232,3.0708370637444986,92.52584338347033
197.66924031097165,48.2615721034258,93.66885700157661,11.451650451053915,10.084234774547706,4.1093762551280335,56.948151495468345
156.2050416787118,30.881365334656593,163.52141761730155,14.410431075051068,17.597121853771878,4.449441361807359,41.63370158755835
214.2402352280351,36.149121259665925,86.43588940374572,13.339113733104158,19.177082925221846,3.14449729915503,60.18696318189895
225.77129444915792,58.65282596128131,57.15110706132109,12.977170445510787,19.120980288515774,1.8460432663229853,60.44054723425823
195.021809791696,40.94037893789487,139.58227763230627,19.441597635366342,19.358504977408046,1.2484290887927418,19.877602995841098
199.67280581005826,30.70827952256833,88.50235106316792,6.678492318726043,15.557364272398324,3.9401538156713003,75.51864678842767
228.1870584211295,52.66728303889546,120.16567600718324,12.020310928554014,18.687774842050395,3.6287716195333544,74.47282153630478
173.02636861536396,73.57177069989375,197.97666366170117,13.369461271739507,10.312279211112829,4.262347433736782,33.32318966331934
168.40204121747033,79.47810902377284,87.21624952905145,13.999028113440328,11.977835261659843,3.6774211661476577,89.94696276336387
227.6763146488642,73.31367390216903,115.29344044594424,12.112065967922453,14.599675357302587,3.940507167332875,69.36698478589689
214.85508024461222,39.7274251205948,60.484036393508376,19.067688885970462,14.744249284269287,2.5916466985885913,82.27744237280639
182.56139316752223,62.2729406503235,184.2870796327136,6.614182707429254,18.193179616723633,2.957375615871049,34.34220903471275
177.55891670252763,49.462880874734,63.04187331011271,6.929820441688886,14.849745007177486,2.4753402075898565,35.88574808506425
188.152592118646,76.63461119778817,157.0053058187952,13.629039172885888,18.837553726499614,4.540307295635584,50.55214827118285
171.03531975665666,53.356126429696474,75.66473605017381,11.913579010394812,11.7738641004368,2.592477027783667,37.00054121822434
164.9846905253611,71.19859272532608,100.13194499229563,17.58491033809645,14.828921411909644,3.7524844098975336,28.099531601951185
206.3703071244827,50.90206154447052,159.4006512752279,11.063929908650596,15.3780714823388,1.5549386180126916,52.24020735705641
230.8884943982582,66.73152555915419,50.941005815009895,15.910205252842676,16.24584312236367,3.624417543012301,25.458754709774745
224.4518706919011,39.56174785473018,112.3455837004035,16.622879529485413,15.512048268084976,4.23431097656546,97.78451760661973
220.92308662727137,61.99444605407275,174.78702054694384,8.454197270008011,18.38903419879393,3.458224319041108,87.39527286369669
207.33917468062864,56.7172966855501,60.972812727376585,15.263253007060605,10.40522638684822,3.6853463718027535,60.60178625607434
248.69928362821526,57.982495430301775,107.25974751592398,10.632744242030629,13.522702480489858,4.114871550057574,95.56271629087566
217.7135875462564,77.31517983287527,151.64377037998742,9.934205332113457,14.523563616905037,2.7230905138637898,42.021386876642964
155.10246313810978,43.997412528451854,199.00180796597564,19.49993840846585,14.52646683704223,4.124769967060434,63.4651246673773
159.22660932904338,74.7347473487576,97.0211809096918,8.912114128869728,16.425212554577108,2.2025803714380023,20.53758372769814
198.96660010476907,64.84346221347673,89.66919498749505,10.52543160895932,12.777268267461904,2.5471440750682905,81.08517381449619
220.49809248569386,35.92237489084524,196.05362683672175,10.908414358576609,17.630908152826503,1.7213486750970781,82.31290983151565
187.3460487695715,37.64795484314983,194.22202651023431,19.24816017956863,10.91048671124128,2.737568984865494,78.0532988778392
180.39791592546968,76.37983047840609,161.54919523679996,14.240261273958767,11.636877030277514,1.450612962971142,36.519420316070324
229.89545541656184,31.50335031633212,103.30182194649886,5.629948691078914,12.678042128499989,2.8873604098762957,40.30636989683465
207.69027512417998,73.49359766625409,196.2371836473235,10.317609743651332,12.789501154940464,4.705236887587121,89.71594971049544
197.23147488252891,53.23981653962014,134.95410696672883,12.193701516056045,11.803522638658034,1.6276576911944436,98.55857735255063
211.61975360835908,40.095633538545385,115.70071124551241,18.925547832119275,12.872912294625749,2.6325181951527576,83.36887715325761
212.87358992037565,58.11033365130661,82.78506118033198,18.436787503842545,13.253772044756023,4.032496218959255,71.50085402937995
242.40192496316524,41.694665820643365,196.2475419602616,11.814171139564863,18.502881130831785,2.082082034639076,88.39090192874883
169.00251336410264,57.64955638210662,99.97955935881147,6.852027222710933,19.65055524679567,2.0911461578494106,85.56602770513474
201.43938852438185,56.69598469499941,65.94246393327762,13.251601788589317,10.458375964462453,3.591161148348504,90.59903936368794
182.27017392284216,71.0750126577097,108.44598099397848,17.392318202257734,18.291470747496582,2.7708905288362655,79.15020793810382
223.9560915538253,34.49226138784268,173.87415799052656,17.48884564265373,15.551538645324637,2.426826569811876,76.95732543444007
189.65180745812273,51.33766595434878,163.76465430170015,10.727231043177856,14.078704364089443,1.3439954070850746,75.49991437341802
231.7969989455196,62.170417882816025,89.54437273486356,19.685644742520306,17.265457377702525,1.9987242739430435,51.88664658189609
179.5213329709298,33.792419761505926,140.635620585208,13.274793819075171,18.669725068030424,4.324335394417245,22.611787222183295
171.63332765928888,70.53154200227584,155.79933609037317,15.312327615585628,18.408579116066583,1.3246088440806063,51.788746954121514
229.28786613399842,43.1868062938738,158.714009875049,11.470234180080757,12.505552038866966,3.467185205270062,85.96867463456825
183.06561677305348,61.31581695171058,85.57854295894305,7.544600001679369,18.409885543080723,3.5340328313617886,85.18609826277418
179.78425710588672,40.20984529801675,175.61693808697464,19.018750060310097,13.438529389136534,2.6319241207402206,56.07057477310455
166.49956743064502,45.32654084159127,105.75878048698463,7.956317230908034,17.43820336963996,2.889778872985505,50.297985864378695
246.26460816284174,30.288873761999547,174.11923629066396,16.260699352523666,11.5636689806848,2.005508679900097,78.71130724234284
241.33570402622405,75.75180322060784,156.49218371293028,15.468070171492728,19.61102043417933,2.7763117385346425,57.33905366128758
240.67586195662363,70.68801044121187,161.61819902725912,9.009990116668995,10.425792173963234,1.9870122372952084,99.774562581318
227.3854015710675,59.48784519011538,114.6958315690438,14.383329487547233,14.728265795403086,1.6182524219618468,74.1985156526683
191.1968114271728,32.606140429310834,182.5675443163436,18.09377326085302,10.229456748951835,4.558416679992367,37.92379099376261
246.60624883052526,64.94493179623825,63.37762123941423,18.297170665842636,14.967814518743149,4.399485653865188,69.19849281162755
233.63896079231492,50.899454844793894,112.61537693986953,19.604005544232454,16.97427110273986,2.218928730165286,75.05299001479776
229.7088965572956,79.3022412664385,116.68895283805507,19.473186401466894,18.066456772786353,3.6938847385285016,54.55641274087547
185.75761694146198,46.310908361383966,96.59017280664146,16.175697528643187,18.79798328698191,3.1890134209789958,12.094287707342819
207.13426989961596,69.90376838632548,54.12633110719381,13.845572434796459,12.207779881367971,1.3391637921584474,70.68974293188124
192.54926575804728,71.49319420168868,135.46309234664392,17.089414257816117,19.20156818363626,4.456086469135223,72.59135451883986
164.36309042093256,37.231813354787086,108.88322884361041,5.078118481382755,11.149658001707186,2.4079118152814822,30.86812112832225
158.02893139273806,40.5174200278814,93.26407072356695,12.75077988492061,14.139558754230816,2.4670114855429848,23.050850595739465
223.72299173721723,54.885732117075854,97.54011691290745,17.997949999545334,18.156769609440424,1.13025342960082,32.441135211141614
234.97809064807052,66.20148347272449,69.6670005495277,10.624671051704873,13.813642731550235,3.3095870270768657,82.38969709898426
180.9382834997151,51.959356934793696,180.47151841680628,14.837142822616512,10.62126942564755,2.5005435298219503,33.21435705411077
221.105748584686,37.555749303435654,178.94063465749807,10.38455959875287,15.362173843610112,1.0219144302392977,28.99336185407548
210.26921021249575,63.03113104080333,142.45532831512267,19.311707937117312,16.31698174397998,1.2025490049721572,64.4520928454461
162.17930677791853,30.474751599990732,65.81096927469574,8.315374603528364,12.962768593327912,2.3813730431690106,26.712535123814412
217.13026987343244,55.62995002507965,65.74912215004625,6.339473434553641,13.962342815496717,1.2303318982774658,61.82232176131901
219.68604395342757,59.30357919444394,109.76786859740027,11.160619924603736,19.504230213976452,3.181097767373276,12.635472760182727
219.2243129109894,75.6726222786773,119.63271698890398,8.101336695110549,14.014927789630292,3.0240266030633727,70.86370668820804
180.74977358463994,34.59039003023096,51.328507569698345,15.375919260347374,16.122164539340442,3.380600828284801,73.60436773291069
162.38882772846,47.96917530973897,164.78972933021845,5.380277269397525,16.639495136681205,3.096568823399296,37.74499491667593
224.13560015227966,49.56227313216983,112.43710686715842,7.1440735867793,19.939242167897767,4.529114649387325,29.942705166621174
237.5904428527699,30.67943639291595,128.00907450524318,11.978905012511218,18.478801179073663,3.7251570503623164,58.264193469933005
208.31744635563393,39.248951624517886,84.30534133738973,15.130568976738985,19.79056170552148,3.063158363702111,41.593290040545654
225.62518571282737,33.27502087890522,126.49428929965696,5.340821402238502,14.915846672816567,3.757657606078362,24.132575135306126
222.23916498440946,47.826344037368344,145.1821157476985,16.958660437720834,12.056528434162477,1.2951615276894208,37.63079286157436
158.4606843642082,79.51015559986448,199.41290135749247,5.475063654399356,17.102170654749,2.114393197074394,85.96522549288403
163.26738923157654,61.06547230959454,67.82999551999822,16.17849199645803,13.952042061532612,3.2013964132434336,33.296749032915514
185.82874122616153,30.273283044964085,194.74171872977456,12.507252253034093,15.488114949538504,4.113313814123563,41.313215095648616
203.54284672967887,69.85692700396675,184.89963348178048,18.48559735621282,18.820734833234646,3.3736332901419956,42.53452347282984
232.31755140081083,77.0172475316512,100.93802907993364,15.957995141313734,10.319133038816213,4.518146052045952,93.10951559214514
155.63986447119672,39.38205028739323,165.8090790390845,6.894394170733334,18.461208594380572,2.1230831630392135,58.82295342907356
241.98878543714977,70.97961600721663,110.09350714933842,10.234364277955683,18.157364683064888,3.0981199029957858,69.08265062643616
174.7925916175832,59.02002503100158,77.69933081302506,12.10322941014052,12.880126614328425,2.717408540667872,84.57044148092957
178.54562044459345,68.57268296801584,127.71488923181099,8.896252502430976,15.302048190609442,1.8682779894763595,14.769671131067378
165.838443495938,56.56318120724081,112.01259847807121,17.05066108667225,17.33258373847219,3.0990520968138324,33.17255288078525
171.69444113359447,79.26386966446105,73.94133296755878,9.445837110246911,13.124279576895145,4.8053956430223375,58.48919616670968
181.91483863239466,51.436006470935915,172.11095883523336,8.466759611907397,19.613942742664086,1.8741587361462755,45.79135957235922
157.15527830575394,46.516299249825366,148.49740168239427,12.99972348886106,14.677530934954875,4.986189785858523,52.636624474181836
178.42498849147998,57.244227901737176,120.31497262089594,15.343208920921308,10.38247972334848,1.5039372781445568,59.4260431762078
174.34555725211112,70.37076552763898,76.26862297986807,8.914784116244787,12.592258554472775,1.5128344446317112,90.96578206922358
167.2834179369386,41.60761521559026,199.451362121267,14.434297510135105,11.310021526432491,1.3730467532015687,72.16054638797954
161.72386522621846,58.921367928527545,82.81582841025391,19.286046271858517,18.000263534017698,4.284503141513868,70.61864048470218
199.9136071500841,44.34106721097826,92.13785248769881,14.794455562018651,16.580650182681644,4.373586606995051,52.304410190385234
208.43618117978934,40.14348162793988,138.14474184347745,14.65744644193248,19.5836587875254,1.7515763165317155,94.81792534187038
214.825465738886,72.78377293173631,80.42899029010223,10.489695972103334,10.2543724484965,3.1069040492776727,48.502438392638716
161.98761825401536,40.61582936241292,129.08747613569403,13.295408792291976,18.9606154018052,2.738959058030666,12.362879298953455
150.62502983293643,32.339459068742556,95.46803507207369,17.444940118360503,17.434248215591246,3.7283975359411943,89.82174104463795
244.0743940781187,54.110786457144584,120.1775647393796,14.277973863891093,10.769817213717664,3.083182452067904,37.82298715744635
208.76810473847686,35.45605160826055,51.250961025238404,8.52908884405091,13.667449413053623,1.8905275102208292,32.21781792116971
217.8666954164997,40.25791251188585,183.8907221735518,8.956917663007452,18.239748212397103,2.7059939678785594,50.227964558481865
239.79645206070796,47.77181968109198,110.744606171839,16.36362802023894,14.828494631665125,2.163254835224196,66.6188789682437
207.59334498644628,78.072967502144,71.40763959882662,6.11081102531587,19.821351533346757,3.612231614331407,78.18978949927363
173.86627085349784,40.79581171319621,53.48307433681289,17.134298846444956,17.006353698304352,2.1478772417278873,28.882066785369584
217.9424774238525,79.05945595489348,156.07070390273537,13.513947307170312,14.559098588099404,1.975519845868091,65.67074427357363
188.9939984029597,64.12164738799602,98.04538035580651,11.59387533586175,12.72854438233318,1.0175335122578755,15.5056550553954
191.33347852210562,59.85975721957331,187.46043163296562,17.681278251606273,13.291875740725523,4.066829761618745,57.55871304927062
180.42631106801025,68.58624602497936,104.86127804727533,17.21391263255714,17.7004164488128,2.8373916235281875,48.065803146443244
209.29788947211705,54.46219845898067,140.9011435948609,13.475658154421804,18.728274503050343,2.6273708346135973,85.6943050677764
216.2231630844409,31.559466079310432,194.4913445308811,6.308552837287976,19.66115325209578,3.3442165914484967,27.906284693023075
191.5812328844808,62.977144301991615,93.77748774092629,15.638113931598864,19.28185661371026,1.8394479849061574,21.828308183468923
241.1315881420473,72.43037640420627,188.37234226238616,19.299483175554048,12.706764645198732,2.7429154003535934,24.745870029404006
230.43599147222392,54.31849729058945,129.91687742456725,12.911178156792547,19.46554095422791,1.5730679764708988,22.618313514719144
219.2234222624042,44.570227975594904,92.98773753047621,16.205708088648443,11.220585813819383,2.000865711776246,59.46474431032319
155.29709171698053,59.0036326872021,99.01203079358716,19.929610452409577,16.870763735643187,1.8466733033285485,81.60643789626572
220.05256631290484,34.93853857997674,199.9264318611913,12.806677800315448,10.797380164011306,1.7051486944748193,44.03147354249615
210.13893893986045,57.83472152493458,62.62126337091718,8.208382274719881,15.158612256573882,4.232721593669029,88.47667297577338
216.06713222735402,56.49730292562833,133.034956076676,8.938273178110983,11.029745896414644,4.8501666519587925,39.10106144625105
206.78155553341594,46.20491421185744,140.90525451160445,13.620838988170066,12.188282761547164,3.3662632280670755,20.266623638024868
184.98402142737115,30.90320160609346,152.9537913918493,19.292807127857735,19.38292209783672,3.473178466228041,70.65950207756092
164.71607562283165,41.946200533840454,146.15406122503364,17.527741052726387,13.022853093494456,2.371277038316386,85.17514590008287
203.90223253941707,40.13635004345011,133.55136321473043,13.298242624997364,13.25257456884668,1.539560156183958,36.97018684727675
210.21320629796938,42.47579601611806,96.65407789868598,9.469251524283358,15.368206956546098,3.513530247713083,52.3557882230573
221.60748090515622,73.2565226398223,174.7773925724797,9.329063026551491,19.143723354868772,2.7514027399343512,90.41459447525058
192.35979404919127,60.14828683107095,170.47569674341116,10.411312483601254,10.73977236888222,4.248105541840911,26.196346359594195
224.3200917363939,70.90272265581046,170.94804339921478,8.453535321225093,17.90837785285016,4.618364138812087,60.873497058299954
176.92574119418245,74.54465535257276,185.34861595001817,18.210157718707535,14.711389757508721,1.5773683926610635,62.28879354451674
226.29413806330223,71.15504298543269,82.29097802273813,15.79157537452219,16.82944966590651,3.3303231121970645,86.94084476069706
236.06336448853392,77.86181934640504,120.79053433857084,10.20243124355461,15.553560800372424,3.8274655738448744,68.85594423817281
201.37175577669973,58.58804861224188,109.19759947192387,18.882017768457942,18.952330599719964,1.7615924029126866,21.16763292730517
151.13599279908166,39.50383461766479,59.42169065193751,5.494466465308259,11.79958349414025,2.1965490669009315,46.989809382936336
235.15751944802278,35.888345196653574,177.84238651993132,7.984831995540018,11.09468174885549,3.0067424540813303,97.224584633682
216.44584616198534,77.3266470138731,180.47409341745498,6.180306736159107,14.15635343606,3.7826214594324923,10.130350650494012
163.00845891210037,44.10606577523863,182.02242783607787,13.906284011627099,16.46469914262045,1.4696439691409608,18.29406365100037
227.53127468273732,48.08283788581858,61.94802298009738,8.910574156662696,18.854856740463546,2.854510845478026,29.159113942580564
199.03011690716363,72.71996496448833,138.91534974930158,12.051501987990479,16.2117070525409,2.951271534189136,81.99661605806082
233.24851575135185,49.77339397466998,81.85720607001902,13.66724538399181,13.479236646044615,1.3635635177389447,31.927493910044166
209.55113465580723,33.160440598736244,74.02779973814985,19.713036724486308,10.79943232077227,3.361301119118428,22.037710209730335
228.1944284766904,46.0532558892761,154.70875727086832,18.795040207647272,16.578388384540393,4.66535045371145,47.329316763417154
228.78800060675724,73.66568947493516,156.4858973055159,13.357140579584796,11.883602464702852,1.3917080503346004,27.6825396356229
194.93073987719987,31.883861457653946,54.63407144146967,15.426867428974516,18.988534328523045,3.087410709469904,12.254634184974334
249.565156074791,55.753320277537625,160.9338032776747,19.063862520409963,14.62917810485326,2.7380183482306566,61.21163285979608
180.0221465203023,31.90841086728645,64.84142919373481,9.82791450253928,11.729824064286474,2.446704455875881,18.239370671566327
168.31612251694077,65.64896656434863,186.69054279922446,9.49444773373966,15.237861621320645,4.693295327559003,39.48154597618044
160.1899561571376,69.77859803925534,129.38684743902868,5.333091106005002,15.330440222144134,2.918564248519696,39.81543236715132
199.91157985562018,44.943552396192956,106.0559793075087,13.394600999612221,15.031347774889735,3.0854410453820362,74.31742337186361
249.35218470650625,34.17626199367716,98.87094522978948,15.89325258595467,12.809554241811902,3.1153175968927114,50.92680173192923
157.24875294146287,30.366443075972704,195.93470296055514,11.81332978395691,16.2495403405131,1.021286893572904,70.12207954278101
245.41230460246464,69.41696164112811,195.35608528826717,17.994418988162877,19.38652901728839,3.2151340484082516,66.42431540154112
160.94075465609833,36.666322762218044,151.2728695717456,8.763883539528399,16.378734579376204,2.8416379483835144,85.35965238722656
236.62095048629325,31.739038534011584,61.90881568499031,9.664968230448771,19.86914763419834,3.2442645565995676,70.35379753148106
162.5842087609328,30.273906459302943,108.73338392419954,18.803888743428054,15.854447392248316,2.189886617371907,14.536704089771916
178.39923181102986,53.99114919867178,131.4702470790321,13.797670667461212,11.876157424509863,4.861245930583441,60.246131321492875
247.73126979621134,56.50096635391441,102.7421900504239,8.112615761090932,16.437352697320584,2.8954930337012192,54.64727751325755
226.60392171965032,40.25560725641102,160.54210655181515,15.449818896920432,18.632371955748592,4.600151338332987,93.82859071901245
216.70929708195894,51.57104200866085,171.3068397893842,14.056963568850579,12.082349101218941,2.0086136424185974,87.687767968252
206.13006061006516,62.023663650484714,185.7580535619857,13.573222666446604,11.207047417457325,3.7989844197367257,34.29146238749244
171.06893284413596,36.78446049416038,82.08104742994932,12.801462684587502,15.521585160381193,3.0357147627079857,28.65174958243019
188.37931011946938,49.33227852574828,75.35829343809903,10.201779286407799,18.648239609561053,2.465009023289482,16.766878309728327
237.33767369726507,72.5769083551937,179.29057084274945,9.53637940745091,13.96375671523073,2.1810062654553284,55.381940500329414
204.04011929425445,66.74091287169917,84.56885823789122,8.83661917737997,17.350522044524208,3.144083556978126,25.124232482110912
158.59604766381534,66.59424778973676,135.2669837640047,18.293620805331514,10.933966529445103,4.555950256786556,92.15423860631321
158.3796963720139,34.241236046671546,107.60375674133178,16.341616336351215,12.59007051056814,2.117230073424319,50.26850431342645
168.9669830237522,38.355385109568516,79.22382667158982,7.179694032509742,10.1004485929996,3.7642400229675474,36.11950578918737
180.00372152679225,75.55565088936277,145.54874527718715,5.138814661479794,19.83186610582142,4.824981359822653,51.031284588074804
223.05450905495158,54.74952427247837,194.6414301285943,13.89599087492369,10.433293563179403,2.3934170600406257,26.4662767116176
170.65194150218602,39.21839568557435,181.68664151585776,7.489458184689112,16.024174232794063,2.5273581995552177,29.93185840585816
203.16146164181043,60.38336190687838,120.89136033658417,19.829150479870446,18.952238366729517,1.6229402352263191,39.337935819884535
219.11676344505008,42.08115481840128,56.07982766882773,9.946266225042287,13.371500546155513,2.400009310385519,16.926656369622084
212.77777765003088,60.650628845353545,193.73734429508926,5.688917482342076,11.806803547692082,3.001310103300539,34.511792334647
242.51957257082643,79.75128945437868,145.80023050209746,18.629447743454655,11.445709031195964,2.7612813892258834,62.48098028172354
209.04285323171567,32.56213742886651,182.76424972518043,19.049749359869597,13.065558263684794,4.449694568490671,52.28645311610374
159.5116460780064,67.24892672596687,185.53501327107324,14.850081225131001,17.9556852386051,3.5969875398930946,34.69590575303724
224.94892123068027,49.550816775305684,132.49370066861673,16.75468215956127,12.418669834044746,3.2688319947094717,71.4549331462954
183.1509235964391,37.1283086316393,84.7074985096929,14.376359724823635,13.798363690428612,2.8023558343008457,94.96090583434733
